"vehicle_id","year","color","make_name","model_name","kilometer","grade","remarks","net_book_value","purchase_price","sale_price","purchase_date","sale_date","min_bid_price","expected_sale_price","fleet_status"
"607","2020","White","TOYOTA","Fortuner GX2 4x4","111537.0","GRADE_0","No Paint.","51224.00","104015.00","75754.78","2020-09-22 00:00:00","2023-11-09","65581.0","73000.0","SOLD"
"608","2020","White","TOYOTA","Fortuner VX1 4x4","161124.0","GRADE_0","No Paint.","52633.00","123120.00","77694.78","2019-08-01 00:00:00","2023-11-09","65685.0","72000.0","SOLD"
"61","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","17920.0","COMPLETE","Excluded twice-Bonnet & Both Fender Painted","69861.00","98800.00","61000.0","2021-11-30 00:00:00","2023-12-11","78052.0","75000.0","SOLD"
"61","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","17920.0","COMPLETE","Excluded twice-Bonnet & Both Fender Painted","69861.00","98800.00","61000.0","2021-11-30 00:00:00","2023-12-11","78052.0","80000.0","SOLD"
"611","2020","White","TOYOTA","Hiace Passenger Van Highroof","175781.0","GRADE_5","R.H.S Back door and fender painted and  L.H.S Front door and fender painted, Windshield Broken,R.H.S Back Light Broken","60623.00","113905.00","61685.22","2019-11-10 00:00:00","2024-05-12","53877.0","65000.0","SOLD"
"611","2020","White","TOYOTA","Hiace Passenger Van Highroof","175781.0","GRADE_5","R.H.S Back door and fender painted and  L.H.S Front door and fender painted, Windshield Broken,R.H.S Back Light Broken","60623.00","113905.00","61685.22","2019-11-10 00:00:00","2024-05-12","56346.0","65000.0","SOLD"
"611","2020","White","TOYOTA","Hiace Passenger Van Highroof","175781.0","GRADE_5","R.H.S Back door and fender painted and  L.H.S Front door and fender painted, Windshield Broken,R.H.S Back Light Broken","60623.00","113905.00","61685.22","2019-11-10 00:00:00","2024-05-12","60768.0","75000.0","SOLD"
"611","2020","White","TOYOTA","Hiace Passenger Van Highroof","175781.0","GRADE_5","R.H.S Back door and fender painted and  L.H.S Front door and fender painted, Windshield Broken,R.H.S Back Light Broken","60623.00","113905.00","61685.22","2019-11-10 00:00:00","2024-05-12","68856.0","72000.0","SOLD"
"612","2021","White","TOYOTA","Land Cruiser GXR3 V8","54478.0","GRADE_0","No Paint.","167878.00","235900.00","202111.3","2021-06-13 00:00:00","2023-11-12","171617.0","190000.0","SOLD"
"613","2022","White","TOYOTA","Land Cruiser GXR-L3","106288.0","GRADE_4","R.H.S Front Fender back Fender Front & Back Door Painted.","185846.00","245900.00","172500.0","2022-03-22 00:00:00","2023-12-23","189343.0","195000.0","SOLD"
"613","2022","White","TOYOTA","Land Cruiser GXR-L3","106288.0","GRADE_4","R.H.S Front Fender back Fender Front & Back Door Painted.","185846.00","245900.00","172500.0","2022-03-22 00:00:00","2023-12-23","194261.0","192000.0","SOLD"
"613","2022","White","TOYOTA","Land Cruiser GXR-L3","106288.0","GRADE_4","R.H.S Front Fender back Fender Front & Back Door Painted.","185846.00","245900.00","172500.0","2022-03-22 00:00:00","2023-12-23","194261.0","200000.0","SOLD"
"613","2022","White","TOYOTA","Land Cruiser GXR-L3","106288.0","GRADE_4","R.H.S Front Fender back Fender Front & Back Door Painted.","185846.00","245900.00","172500.0","2022-03-22 00:00:00","2023-12-23","209015.0","195000.0","SOLD"
"616","2019","White","FORD","Explorer 3.5L XLT 4WD","109696.0","GRADE_0","No Painted","43784.00","115005.00","75000.0","2020-05-01 00:00:00","2023-11-21","57503.0","65000.0","SOLD"
"618","2019","Silver","FORD","Explorer 3.5L XLT 4WD","116001.0","GRADE_0","No Painted","43784.00","115005.00","72000.0","2020-05-01 00:00:00","2023-11-21","57503.0","65000.0","SOLD"
"619","2019","Black","FORD","Explorer 3.5L XLT 4WD","118787.0","GRADE_2","R.H.S Both Door Painted","43784.00","115005.00","62500.0","2020-05-01 00:00:00","2023-11-21","54779.0","60000.0","SOLD"
"62","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","48627.0","COMPLETE","Excluded twice -No Painted","69861.00","98800.00","65500.0","2021-11-30 00:00:00","2023-12-11","77508.6","85000.0","SOLD"
"62","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","48627.0","COMPLETE","Excluded twice -No Painted","69861.00","98800.00","65500.0","2021-11-30 00:00:00","2023-12-11","81461.0","65000.0","SOLD"
"622","2019","Silver","FORD","Explorer 3.5L XLT 4WD","168489.0","GRADE_1","L.H.S Rear Fender Painted","43784.00","115005.00","52777.39","2020-05-01 00:00:00","2023-11-14","54416.0","60000.0","SOLD"
"623","2019","Silver","FORD","Taurus","62890.0","COMPLETE","R.H.S Full Paint & Bonnet & L.H.S Front Fendar & Chassis Issue","24934.00","93500.00","32666.09","2019-09-11 00:00:00","2024-08-08","29920.0","35000.0","READY_FOR_DELIVERY"
"623","2019","Silver","FORD","Taurus","62890.0","COMPLETE","R.H.S Full Paint & Bonnet & L.H.S Front Fendar & Chassis Issue","24934.00","93500.00","32666.09","2019-09-11 00:00:00","2024-08-08","29920.0","40000.0","READY_FOR_DELIVERY"
"623","2019","Silver","FORD","Taurus","62890.0","COMPLETE","R.H.S Full Paint & Bonnet & L.H.S Front Fendar & Chassis Issue","24934.00","93500.00","32666.09","2019-09-11 00:00:00","2024-08-08","29920.0","45000.0","READY_FOR_DELIVERY"
"623","2019","Silver","FORD","Taurus","62890.0","COMPLETE","R.H.S Full Paint & Bonnet & L.H.S Front Fendar & Chassis Issue","24934.00","93500.00","32666.09","2019-09-11 00:00:00","2024-08-08","40673.0","35000.0","READY_FOR_DELIVERY"
"623","2019","Silver","FORD","Taurus","62890.0","COMPLETE","R.H.S Full Paint & Bonnet & L.H.S Front Fendar & Chassis Issue","24934.00","93500.00","32666.09","2019-09-11 00:00:00","2024-08-08","41608.0","42000.0","READY_FOR_DELIVERY"
"624","2020","Black","FORD","Taurus Ambiente","62240.0","GRADE_0","No Painted","42010.00","101505.00","77000.0","2020-05-10 00:00:00","2023-11-21","60903.0","70000.0","SOLD"
"625","2020","Brown","FORD","Taurus Ambiente","64105.0","GRADE_0","No Painted","42010.00","101505.00","76000.0","2020-05-10 00:00:00","2023-11-21","60903.0","70000.0","SOLD"
"63","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","61661.0","GRADE_0","No Painted","72555.00","98800.00","66600.0","2021-12-22 00:00:00","2023-11-22","78101.0","80000.0","SOLD"
"630","2020","White","FORD","Taurus Ambiente","142314.0","GRADE_0","No Painted","42010.00","101505.00","75500.0","2020-05-10 00:00:00","2023-11-21","59076.0","60000.0","SOLD"
"631","2020","Black","FORD","Taurus Ambiente","159961.0","GRADE_1","R.H.S Rear Fender Painted","42010.00","101505.00","59180.0","2020-05-10 00:00:00","2023-11-21","55197.0","55000.0","SOLD"
"632","2022","Grey","HYUNDAI","Accent","62667.0","GRADE_5","Trunk & Rear Both Fender & L.H.S Rear Door & Front Fender & Bonnet Front Side Painted","31659.00","46050.00","33000.0","2021-10-05 00:00:00","2023-11-21","29702.0","36000.0","SOLD"
"633","2022","White","HYUNDAI","Accent","115213.0","GRADE_0","No Painted","31659.00","46050.00","36250.44","2021-10-05 00:00:00","2023-11-21","32120.0","37000.0","SOLD"
"634","2022","Grey","HYUNDAI","Elantra 1.6","47746.0","GRADE_0","No Painted","38188.00","57550.00","42777.39","2021-09-08 00:00:00","2023-12-11","43163.0","46000.0","SOLD"
"635","2022","Grey","HYUNDAI","Grand i10","59169.0","COMPLETE","Chassis Issue & L.H.S & R.H.S Both Fender Painted","28038.00","40050.00","21500.0","2022-01-10 00:00:00","2023-12-23","24851.0","22000.0","SOLD"
"635","2022","Grey","HYUNDAI","Grand i10","59169.0","COMPLETE","Chassis Issue & L.H.S & R.H.S Both Fender Painted","28038.00","40050.00","21500.0","2022-01-10 00:00:00","2023-12-23","30058.0","28000.0","SOLD"
"638","2019","White","ISUZU","D-Max DC LS","276419.0","GRADE_4","Rear Both Fender & L.H.S Both Door Painted","23398.00","64000.00","44510.44","2019-04-01 00:00:00","2023-11-21","29423.0","35000.0","SOLD"
"640","2016","White","MITSUBISHI","Canter","135705.0","GRADE_0","Yellow Number Plate & No Painted","1.00","81600.00","44655.65","2016-12-11 00:00:00","2023-11-21","25000.0","35000.0","SOLD"
"641","2019","White","NISSAN","Patrol Safari S","57243.0","COMPLETE","Full Painted","43765.00","101350.00","57000.0","2020-01-27 00:00:00","2023-11-21","40540.0","50000.0","SOLD"
"643","2019","White","NISSAN","Patrol Safari S","107326.0","COMPLETE","Full Painted","43765.00","101350.00","54812.17","2020-01-27 00:00:00","2023-11-21","40540.0","45000.0","SOLD"
"647","2022","Silver","TOYOTA","Camry LE","41572.0","GRADE_0","No Painted","67525.00","82300.00","77899.13","2022-06-16 00:00:00","2023-11-21","67856.0","75000.0","SOLD"
"649","2019","White","TOYOTA","Fortuner","168075.0","COMPLETE","L.H.S & R.H.S Full Painted","40798.00","92400.00","59159.13","2018-10-10 00:00:00","2023-11-21","33264.0","45000.0","SOLD"
"65","2018","White     ","TOYOTA","Hilux SC GL 4X2 Petrol","129888.0","GRADE_0","No Painted","18035.39","49700.00","28900.0","2018-08-01 00:00:00","2023-09-19","21838.76","40000.0","SOLD"
"650","2019","White","TOYOTA","Fortuner VX1 4x4","134450.0","GRADE_1","R.H.S Rear Fender Painted-No painted","37499.00","119200.00","83550.44","2018-10-10 00:00:00","2023-11-21","52378.0","65000.0","SOLD"
"653","2014","White","TOYOTA","Hiace Passenger Van","331025.0","GRADE_3","RHS rear Fender door, fender trunk painted","1.00","37000.00","33380.0","2015-12-24 00:00:00","2023-11-21","15475.0","22000.0","SOLD"
"654","2018","White","TOYOTA","Hilux DC GL 4X2 Petrol","105358.0","GRADE_2","Bonnet & L.H.S Rear Fender Painted","18601.00","66500.00","56613.04","2017-11-14 00:00:00","2023-11-21","28517.0","35000.0","SOLD"
"656","2022","White","TOYOTA","Prado TX-L1","41142.0","COMPLETE","Chassis Issue & L.H.S Front Door & Both Fender & R.H.S Front Fender Painted","104504.00","157810.00","92700.0","2021-09-22 00:00:00","2023-12-23","107218.0","110000.0","SOLD"
"657","2022","Silver","TOYOTA","Raize","16244.0","COMPLETE","Excluded twice-Bonnet Front Side & R.H.S Front Door & Fender Painted","45031.00","53900.00","43500.0","2022-08-04 00:00:00","2023-12-11","42581.0","40000.0","SOLD"
"66","2018","White     ","TOYOTA","Hilux SC GL 4X2 Petrol","141788.0","GRADE_0","No Painted","18035.39","49700.00","30898.26","2018-08-01 00:00:00","2023-09-19","22365.0","40000.0","SOLD"
"660","2019","Black","CHEVROLET","Tahoe LS 4x4","136460.0","GRADE_1","Bonnet Painted.","45751.00","156155.00","88700.0","2019-06-20 00:00:00","2023-11-19","76228.0","105000.0","SOLD"
"661","2019","Black","CHEVROLET","Tahoe LS 4x4","174056.0","GRADE_4","R.H.S Complete Painted.","50557.00","156190.00","85070.44","2019-05-09 00:00:00","2023-11-16","68354.0","85000.0","SOLD"
"663","2018","White","FORD","Figo","114372.0","GRADE_3","R.H.S Front & Back Fender Painted. (L.H.S back Light Broken)","8108.00","29500.00","14270.44","2018-11-13 00:00:00","2023-11-19","10946.0","15000.0","SOLD"
"667","2020","Black","FORD","Taurus Ambiente","133405.0","GRADE_2","Bonnet Painted. L.H.S Front Door Painted.","42010.00","101505.00","61750.44","2020-05-11 00:00:00","2023-11-14","56191.0","60000.0","SOLD"
"673","2020","Silver","HYUNDAI","Accent","108595.0","COMPLETE","Complete Painted Without Roof Trunk & Bonnet. (Hailstorm Effect Trunk )","17210.00","44550.00","28894.78","2019-07-11 00:00:00","2023-11-16","30294.0","30000.0","SOLD"
"674","2020","Silver","HYUNDAI","Accent","109444.0","COMPLETE","Complete Painted Without Roof.","18610.00","44550.00","26894.78","2019-09-16 00:00:00","2023-11-16","19602.0","30000.0","SOLD"
"675","2020","Silver","HYUNDAI","Accent","135813.0","GRADE_0","No Paint.","20219.00","44550.00","32694.78","2019-11-28 00:00:00","2023-11-16","28089.0","34000.0","SOLD"
"676","2022","White","HYUNDAI","Accent","85130.0","GRADE_0","No Paint.","35694.00","48050.00","40750.44","2022-01-19 00:00:00","2023-11-19","37984.0","43000.0","SOLD"
"677","2022","Grey","HYUNDAI","Accent","116504.0","GRADE_2","R.H.S Front Fender & Front Door  Painted","33082.00","46875.00","35250.44","2021-11-09 00:00:00","2023-11-21","37969.0","40000.0","SOLD"
"681","2018","White","HYUNDAI","Sonata GL","204184.0","GRADE_6","R.H.S Complete Painted. L.H.S Front Fender & Front Door Painted. Bonnet Paint.","23575.00","65900.00","35000.0","2018-10-15 00:00:00","2023-11-19","25800.0","30000.0","SOLD"
"682","2022","Silver","MG","5","56215.0","GRADE_0","No Paint.","26317.00","38300.00","21200.0","2022-06-09 00:00:00","2024-02-07","26006.0","26000.0","SOLD"
"682","2022","Silver","MG","5","56215.0","GRADE_0","No Paint.","26317.00","38300.00","21200.0","2022-06-09 00:00:00","2024-02-07","28495.0","28000.0","SOLD"
"684","2021","White","NISSAN","Sunny Classic SV 1.5L","48064.0","GRADE_0","No Paint.","22766.00","32050.00","32000.0","2021-07-14 00:00:00","2023-11-30","22435.0","28000.0","SOLD"
"685","2021","White","NISSAN","Sunny Classic SV 1.5L","49950.0","GRADE_1","Weelcups Missing-No painted","22766.00","32050.00","31388.69","2021-07-14 00:00:00","2023-11-19","21904.0","26000.0","SOLD"
"687","2021","White","NISSAN","Sunny Classic SV 1.5L","65425.0","GRADE_3","R.H.S Front Door & Front Fender Painted. L.H.S Front Fender Painted.","22766.00","32050.00","26811.3","2021-07-14 00:00:00","2023-11-20","20138.0","24000.0","SOLD"
"690","2021","White","NISSAN","Sunny Classic SV 1.5L","164206.0","GRADE_1","R.H.S Front Fender Damage","22766.00","32050.00","28852.17","2021-07-14 00:00:00","2023-11-16","18987.0","22000.0","SOLD"
"693","2022","White","NISSAN","Sunny Classic SV 1.5L","63741.0","COMPLETE","Complete Painted With Roof.","24437.00","33050.00","26311.3","2021-09-19 00:00:00","2023-11-20","17814.0","24000.0","SOLD"
"694","2022","White","NISSAN","Sunny Classic SV 1.5L","81373.0","GRADE_2","L.H.S Back Door & Back Fender Painted.","24437.00","33050.00","31400.0","2021-09-19 00:00:00","2023-11-21","21345.0","26000.0","SOLD"
"695","2022","White","NISSAN","Sunny Classic SV 1.5L","90079.0","GRADE_6","R.H.S Complete Painted. L.H.S Front Fender & Front Door Painted.","24437.00","33050.00","31600.0","2021-09-19 00:00:00","2023-11-16","19433.0","24000.0","SOLD"
"699","2021","White","NISSAN","X-TERRA SE 4WD","157149.0","GRADE_0","No Paint.","63471.00","95550.00","60626.09","2021-11-29 00:00:00","2023-12-28","58190.0","60000.0","SOLD"
"699","2021","White","NISSAN","X-TERRA SE 4WD","157149.0","GRADE_0","No Paint.","63471.00","95550.00","60626.09","2021-11-29 00:00:00","2023-12-28","58190.0","65000.0","SOLD"
"699","2021","White","NISSAN","X-TERRA SE 4WD","157149.0","GRADE_0","No Paint.","63471.00","95550.00","60626.09","2021-11-29 00:00:00","2023-12-28","66885.0","70000.0","SOLD"
"700","2020","White","TOYOTA","Coaster","10370.0","GRADE_0","No painted","98826.00","178400.00","130434.78","2020-06-10 00:00:00","2024-02-19","115960.0","125000.0","SOLD_OFFLINE"
"701","2020","Grey","TOYOTA","Corolla","107154.0","GRADE_1","Trunk Painted.","31704.00","59300.00","46170.44","2019-11-19 00:00:00","2023-11-19","36482.0","42000.0","SOLD"
"702","2021","Grey","TOYOTA","Corolla","94662.0","COMPLETE","R.H.S Front Door Painted. Both Side Front Fenders  Painted. (Hailstorm Effect Roof)","35769.00","58700.00","37500.87","2021-06-14 00:00:00","2023-11-19","36423.0","36000.0","SOLD"
"705","2020","White","TOYOTA","Fortuner VX1 4x4","90354.0","COMPLETE","No Paint. Hailstorm Effect Bonnet & Roof","52633.00","123120.00","81380.0","2019-08-15 00:00:00","2023-11-22","54173.0","70000.0","SOLD"
"706","2021","White","TOYOTA","Fortuner VX1 4x4","33024.0","GRADE_1","R.H.S Back Door Painted.","79025.00","124860.00","101650.44","2021-06-22 00:00:00","2023-11-22","91442.0","95000.0","SOLD"
"708","2020","White","TOYOTA","Hiace Passenger Van Highroof","194650.0","GRADE_5","L.H.S Complete Painted. Bonnet Painted. ( Battery Damage)","46199.00","112200.00","67885.22","2019-11-10 00:00:00","2024-03-18","44936.0","65000.0","SOLD"
"708","2020","White","TOYOTA","Hiace Passenger Van Highroof","194650.0","GRADE_5","L.H.S Complete Painted. Bonnet Painted. ( Battery Damage)","46199.00","112200.00","67885.22","2019-11-10 00:00:00","2024-03-18","44936.0","70000.0","SOLD"
"709","2018","White","TOYOTA","Hilux SC GL 4X2 Petrol","139818.0","GRADE_0","No Paint.","14073.00","48250.00","37617.39","2017-12-28 00:00:00","2023-11-20","21713.0","30000.0","SOLD"
"713","2022","Black","BMW","730 LI","15355.0","GRADE_0","No Painted-Auc 1366 @ 201653","250323.00","325000.00","209787.83","2022-10-06 00:00:00","2024-03-31","260000.0","260000.0","SOLD"
"714","2019","Grey","CHEVROLET","Tahoe LS 4x4","69415.0","GRADE_0","No Painted","44491.00","156498.00","98200.0","2018-12-01 00:00:00","2023-11-22","78249.0","95000.0","SOLD"
"717","2019","Black","FORD","Explorer XLT 4WD","71764.0","COMPLETE","No Painted & Engine Issue","42903.00","115005.00","63500.0","2020-05-01 00:00:00","2023-11-30","46002.0","55000.0","SOLD"
"718","2019","Black","FORD","Explorer 3.5L XLT 4WD","81137.0","GRADE_3","L.H.S Rear Door & Both Fender Painted","43784.00","115005.00","56999.13","2020-05-01 00:00:00","2023-11-22","53341.0","60000.0","SOLD"
"72","2018","White     ","TOYOTA","Hilux SC GL 4X2 Petrol","147858.0","GRADE_0","No Painted","14341.49","48250.00","33200.0","2017-12-21 00:00:00","2023-09-18","21712.5","40000.0","SOLD"
"720","2019","Blue","FORD","Explorer 3.5L XLT 4WD","135221.0","GRADE_0","No Painted","43784.00","115005.00","60600.0","2020-05-01 00:00:00","2023-11-22","57503.0","65000.0","SOLD"
"721","2019","Blue","FORD","Explorer XLT 4WD","164747.0","GRADE_0","No Paint","42903.35","115005.00","49999.13","2020-05-01 00:00:00","2023-11-29","55777.0","65000.0","SOLD"
"721","2019","Blue","FORD","Explorer XLT 4WD","164747.0","GRADE_0","No Paint","42903.35","115005.00","49999.13","2020-05-01 00:00:00","2023-11-29","57502.5","75000.0","SOLD"
"724","2020","Black","FORD","Taurus Ambiente","73879.0","GRADE_0","No Painted","42010.00","101505.00","69300.0","2020-05-10 00:00:00","2023-11-22","60903.0","70000.0","SOLD"
"725","2020","Black","FORD","Taurus Ambiente","80323.0","GRADE_3","Trunk & L.H.S & R.H.S Rear Both Door Painted","40335.00","101505.00","60868.69","2020-05-10 00:00:00","2023-12-28","56496.0","65000.0","SOLD_OFFLINE"
"730","2020","White","FORD","Taurus Ambiente","189015.0","COMPLETE","Bonnet & Both Fender & R.H.S Rear Fender Dent & Transmission Issue","38597.00","101505.00","58570.44","2020-05-10 00:00:00","2024-02-29","39079.0","45000.0","SOLD"
"730","2020","White","FORD","Taurus Ambiente","189015.0","COMPLETE","Bonnet & Both Fender & R.H.S Rear Fender Dent & Transmission Issue","38597.00","101505.00","58570.44","2020-05-10 00:00:00","2024-02-29","50870.0","58000.0","SOLD"
"731","2019","White","HYUNDAI","Elantra 1.6","209856.0","COMPLETE","R.H.S Rear Door & Rear Both Fender & L.H.S Front Fender Painted & Chassis Issue","15723.00","54600.00","27890.44","2019-02-20 00:00:00","2023-12-17","25808.0","32000.0","SOLD"
"732","2020","White","HYUNDAI","H1 Passenger Van","158923.0","GRADE_2","R.H.S Rear Fender & L.H.S Front Fender Painted","33591.00","81550.00","55166.09","2019-11-03 00:00:00","2023-11-22","41396.0","45000.0","SOLD"
"733","2020","White","ISUZU","4 Tons","14342.0","GRADE_0","No Painted","53716.00","106000.00","73600.0","2020-10-20 00:00:00","2023-11-22","68900.0","70000.0","SOLD"
"735","2021","Brown","NISSAN","Sunny Classic SV 1.5L","118861.0","GRADE_4","R.H.S Rear Door Fender & Trunk & R.H.S Front Side Bonnet Painted","20053.00","33050.00","26600.0","2021-06-27 00:00:00","2023-11-22","19324.0","26000.0","SOLD"
"737","2019","White","TOYOTA","Fortuner","213984.0","GRADE_1","Front Bumper Miner Dammage & No Painted","40798.00","92400.00","59200.0","2018-10-10 00:00:00","2023-11-22","40602.0","52000.0","SOLD"
"738","2019","White","TOYOTA","Fortuner VX1 4x4","125326.0","GRADE_0","No Painted","37499.00","119200.00","80000.0","2018-10-10 00:00:00","2023-11-27","53640.0","60000.0","SOLD_OFFLINE"
"74","2020","White     ","TOYOTA","Hilux SC GL 4X2 Petrol","76111.0","GRADE_0","No Painted","29705.74","74300.00","44660.0","2019-09-09 00:00:00","2023-09-19","47158.65","50000.0","TRANSFERRED"
"740","2020","Silver","TOYOTA","Fortuner VX1 4x4","174841.0","GRADE_0","No Painted","45052.00","123120.00","76999.13","2020-02-24 00:00:00","2023-11-22","74426.0","75000.0","SOLD"
"741","2018","White","TOYOTA","Hilux DC GL 4X4 Petrol","367300.0","GRADE_2","Bonnet & R.H.S Rear Fender Painted","25018.32","91000.00","30200.0","2017-12-07 00:00:00","2023-11-27","39023.0","40000.0","SOLD"
"743","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","70687.0","COMPLETE","Excluded Auction-1080","70990.00","98800.00","67550.44","2021-12-22 00:00:00","2024-01-11","61305.0","65000.0","SOLD_OFFLINE"
"743","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","70687.0","COMPLETE","Excluded Auction-1080","70990.00","98800.00","67550.44","2021-12-22 00:00:00","2024-01-11","78101.0","75000.0","SOLD_OFFLINE"
"743","2022","White","TOYOTA","Hilux DC GL2 4X4 Petrol","70687.0","COMPLETE","Excluded Auction-1080","70990.00","98800.00","67550.44","2021-12-22 00:00:00","2024-01-11","83980.0","70000.0","SOLD_OFFLINE"
"744","2022","Blue","TOYOTA","Raize","28848.0","GRADE_0","No Painted","39049.00","53900.00","40100.0","2022-01-20 00:00:00","2023-11-22","44441.0","44000.0","SOLD"
"745","2021","White","TOYOTA","Yaris 1.5","120343.0","GRADE_3","Rear Both Fender & Bonnet Front Side Painted","29785.00","42100.00","32700.0","2021-03-21 00:00:00","2023-11-22","27136.0","30000.0","SOLD"
"748","2021","Black","CHEVROLET","Tahoe LS 4x4","82187.0","GRADE_0","No Paint","111647.00","172512.00","135400.0","2021-10-05 00:00:00","2023-11-22","120758.0","130000.0","SOLD"
"75","2022","Grey","BMW","730Li Excellence Line","18953.0","GRADE_0","No Painted","189655.00","340000.00","189655.19","2021-07-15 00:00:00","2023-12-18","190400.0","225000.0","SOLD"
"75","2022","Grey","BMW","730Li Excellence Line","18953.0","GRADE_0","No Painted","189655.00","340000.00","189655.19","2021-07-15 00:00:00","2023-12-18","238000.0","238000.0","SOLD"
"75","2022","Grey","BMW","730Li Excellence Line","18953.0","GRADE_0","No Painted","189655.00","340000.00","189655.19","2021-07-15 00:00:00","2023-12-18","238000.0","240000.0","SOLD"
"750","2021","Grey","FORD","Explorer 3.3L 4WD","81446.0","GRADE_0","No Paint","71746.00","127015.00","96600.0","2021-07-05 00:00:00","2023-11-22","88911.0","80000.0","SOLD"
"751","2020","White","FORD","Taurus Ambiente","49501.0","GRADE_1","No Paint RHS Back Fender & Door Damage","41159.00","101505.00","68480.0","2020-05-10 00:00:00","2023-11-22","60903.0","70000.0","SOLD"
"752","2020","White","FORD","Taurus Ambiente","64541.0","GRADE_0","No Paint","41159.00","101505.00","72480.0","2020-05-10 00:00:00","2023-11-23","60903.0","72000.0","SOLD"
"754","2020","White","FORD","Taurus Ambiente","156861.0","GRADE_0","No Paint","41159.00","101505.00","55070.44","2020-05-10 00:00:00","2023-11-22","60903.0","65000.0","SOLD"
"758","2022","Silver","HYUNDAI","Accent","63727.0","COMPLETE","Complete Painted","32853.00","46875.00","33600.0","2021-11-18 00:00:00","2023-11-22","39844.0","36000.0","SOLD"
"760","2019","White","HYUNDAI","Elantra 1.6","118298.0","GRADE_0","No Paint","18949.00","54600.00","41650.44","2019-06-01 00:00:00","2023-11-23","30030.0","42000.0","SOLD"
"761","2019","White","HYUNDAI","Elantra 1.6","232252.0","GRADE_2","LHS Front Door & Front Fender Painted","18949.00","54600.00","34590.44","2019-06-01 00:00:00","2023-11-23","30030.0","35000.0","SOLD"
"762","2022","White","HYUNDAI","Elantra 1.6","60486.0","GRADE_3","Bonnet Painted Both Front Fenders Painted","41052.00","57550.00","44539.13","2021-12-12 00:00:00","2023-11-22","48918.0","45000.0","SOLD"
"765","2021","White","HYUNDAI","Tucson 4x4","108929.0","GRADE_0","No Paint","37130.00","75550.00","56899.13","2020-10-06 00:00:00","2023-11-23","56663.0","58000.0","SOLD"
"767","2020","White","ISUZU","D-MAX DC 4x4 Diesel","131672.0","GRADE_4","Both Side Front & Back Fenders Painted","39736.00","80000.00","55060.87","2020-03-12 00:00:00","2023-11-22","48000.0","50000.0","SOLD"
"769","2021","White","KIA","Sportage 2.4 4x4","70686.0","GRADE_0","No Paint","44063.00","73500.00","59800.0","2021-09-08 00:00:00","2023-11-22","51450.0","55000.0","SOLD"
"77","2021","Black     ","CHEVROLET","Tahoe LS 4x4","82155.0","GRADE_0","No Painted","94228.86","179683.00","146866.09","2020-12-30 00:00:00","2023-09-21","122004.76","135000.0","SOLD"
"770","2021","White","KIA","Sportage 2.4 4x4","117253.0","GRADE_0","No Paint","44063.00","73500.00","57200.0","2021-09-08 00:00:00","2023-11-22","51450.0","52000.0","SOLD"
"773","2021","Silver","NISSAN","Sunny Classic SV 1.5L","51095.0","GRADE_2","LHS Front Fender & Front Door Painted","19615.00","33050.00","29650.44","2021-06-24 00:00:00","2023-11-23","23135.0","27000.0","SOLD"
"774","2021","White","NISSAN","Sunny Classic SV 1.5L","74312.0","GRADE_3","Both Front Fenders & LHS Front Door Painted","22523.00","32050.00","27800.0","2021-07-13 00:00:00","2023-11-23","22435.0","25000.0","SOLD"
"778","2021","White","NISSAN","Sunny Classic SV 1.5L","113001.0","GRADE_2","LHS Front Fender & Bonnet Painted","22523.00","32050.00","24505.22","2021-07-13 00:00:00","2023-11-22","22435.0","25000.0","SOLD"
"78","2021","Grey      ","CHEVROLET","Tahoe LS 4x4","105608.0","GRADE_1","L.H.S Rear Fender Painted","93668.85","179683.00","130434.78","2020-12-24 00:00:00","2023-09-28","113994.68","130000.0","SOLD_OFFLINE"
"780","2022","White","NISSAN","Sunny Classic SV 1.5L","97370.0","COMPLETE","Complete Painted","24182.00","33050.00","24500.87","2021-09-19 00:00:00","2023-11-23","26440.0","26000.0","SOLD"
"782","2019","White","RENAULT","Dokker Van","99494.0","COMPLETE","Complete Painted","1.00","37250.00","12205.22","2019-06-16 00:00:00","2023-11-22","18625.0","18000.0","SOLD"
"785","2021","White","RENAULT","Dokker Van","64321.0","GRADE_0","No Paint.","22027.00","37500.00","24800.0","2021-07-06 00:00:00","2023-11-30","25463.0","24000.0","SOLD"
"785","2021","White","RENAULT","Dokker Van","64321.0","GRADE_0","No Paint.","22027.00","37500.00","24800.0","2021-07-06 00:00:00","2023-11-30","26250.0","22000.0","SOLD"
"786","2020","White","TOYOTA","Coaster","11479.0","GRADE_0","No Paint","97601.00","178400.00","128695.65","2020-06-10 00:00:00","2024-02-11","115960.0","125000.0","SOLD_OFFLINE"
"787","2020","White","TOYOTA","Fortuner VX1 4x4","48136.0","GRADE_0","No Paint","51014.00","122500.00","90000.0","2019-09-25 00:00:00","2023-11-22","79625.0","80000.0","SOLD"
